1200000
0, 40.07698494418472
1, 39.393844223767424
-1, 39.73541458397607
1300000
0, 42.513961575978655
1, 41.939503633509055
-1, 42.22673260474386
1400000
0, 44.990313660934284
1, 44.547940046465726
-1, 44.7691268537
1500000
0, 47.39710178662027
1, 47.006597231361944
-1, 47.2018495089911
1600000
0, 49.98527420454952
1, 49.546826666333594
-1, 49.76605043544156
1700000
0, 52.72169880039964
1, 52.29658547152759
-1, 52.509142135963614
1800000
0, 55.68169984942431
1, 55.27499111882953
-1, 55.47834548412692
1900000
0, 58.475995625773685
1, 58.06658305041564
-1, 58.27128933809466
2000000
0, 61.41639149252182
1, 60.84293097928358
-1, 61.1296612359027
2100000
0, 65.02294383983605
1, 64.4479075802063
-1, 64.73542571002118
2200000
0, 68.08834348951524
1, 67.53600892165345
-1, 67.81217620558434
2300000
0, 71.20280304839574
1, 70.74458231111147
-1, 70.97369267975361
2400000
0, 75.12986900794668
1, 74.72322184093657
-1, 74.92654542444163
2500000
0, 78.56761096521308
1, 78.19038646464746
-1, 78.37899871493028
2600000
0, 82.82392564069886
1, 82.30438038703033
-1, 82.5641530138646
3000000
0, 96.22326632268602
1, 95.68784853360754
-1, 95.95555742814678
