1200000
0, 39.425590513346634
1, 39.142338337024995
-1, 39.283964425185815
1300000
0, 41.85969422603857
1, 41.47274635557926
-1, 41.666220290808916
1400000
0, 44.3396144752721
1, 43.83070405472858
-1, 44.08515926500034
1500000
0, 46.80508396251514
1, 46.26182931656195
-1, 46.53345663953854
1600000
0, 49.29707156803174
1, 48.93456094695563
-1, 49.115816257493684
1700000
0, 51.84236693075409
1, 51.398047311595604
-1, 51.62020712117484
1800000
0, 54.64674546287844
1, 53.994466338792634
-1, 54.32060590083554
1900000
0, 57.32188844506972
1, 57.00198142891396
-1, 57.16193493699184
2000000
0, 60.223220257086496
1, 59.75624692761974
-1, 59.98973359235312
2100000
0, 63.08203202584504
1, 62.619268037674175
-1, 62.850650031759606
2200000
0, 66.48513571529237
1, 66.03282599926631
-1, 66.25898085727934
2300000
0, 69.4184264009362
1, 69.06297383640508
-1, 69.24070011867065
2400000
0, 73.07186162051377
1, 72.26326929262669
-1, 72.66756545657023
2500000
0, 76.43414554986113
1, 76.05190004581807
-1, 76.2430227978396
2600000
0, 79.81247759898795
1, 79.5168486090624
-1, 79.66466310402518
3000000
0, 92.8049851058163
1, 92.35862300817756
-1, 92.58180405699693
