1200000
0, 187.17026710510254
1, 186.95616722106934
2, 186.75494194030762
3, 186.91134452819824
4, 186.78808212280273
5, 186.5251064300537
6, 186.83099746704102
7, 186.323881149292
8, 186.51199340820312
9, 186.50126457214355
10, 186.77496910095215
11, 186.98716163635254
12, 187.17002868652344
13, 187.0861053466797
14, 186.65361404418945
15, 186.77377700805664
-1, 186.7949813604355
1300000
0, 172.52254486083984
1, 172.53732681274414
2, 172.36757278442383
3, 172.49798774719238
4, 172.75142669677734
5, 172.41621017456055
6, 172.29723930358887
7, 172.25193977355957
8, 172.46675491333008
9, 172.4092960357666
10, 172.67131805419922
11, 174.7879981994629
12, 172.47557640075684
13, 172.89996147155762
14, 172.46770858764648
15, 172.27435111999512
-1, 172.63095080852509
1400000
0, 160.52794456481934
1, 160.25876998901367
2, 160.23755073547363
3, 160.35795211791992
4, 160.10713577270508
5, 160.23898124694824
6, 159.72089767456055
7, 160.00723838806152
8, 160.17961502075195
9, 160.20512580871582
10, 160.09163856506348
11, 160.14385223388672
12, 160.06040573120117
13, 160.77899932861328
14, 160.02249717712402
15, 160.33458709716797
-1, 160.20457446575165
1500000
0, 149.5223045349121
1, 149.68538284301758
2, 149.6109962463379
3, 149.7647762298584
4, 149.6427059173584
5, 149.75905418395996
6, 149.60241317749023
7, 149.63388442993164
8, 149.47509765625
9, 149.51729774475098
10, 149.6145725250244
11, 149.50847625732422
12, 149.5957374572754
13, 149.86610412597656
14, 149.2745876312256
15, 149.6753692626953
-1, 149.6092975139618
1600000
0, 140.5344009399414
1, 140.4404640197754
2, 140.29788970947266
3, 140.45977592468262
4, 140.46049118041992
5, 140.47670364379883
6, 140.11764526367188
7, 141.44492149353027
8, 140.16079902648926
9, 140.3336524963379
10, 140.11693000793457
11, 140.1679515838623
12, 140.22493362426758
13, 140.6116485595703
14, 140.4561996459961
15, 140.18750190734863
-1, 140.40574431419373
1700000
0, 132.3254108428955
1, 132.27438926696777
2, 132.3533058166504
3, 132.19523429870605
4, 132.25793838500977
5, 132.293701171875
6, 132.22360610961914
7, 131.93321228027344
8, 132.24077224731445
9, 132.14802742004395
10, 132.10105895996094
11, 132.57575035095215
12, 132.50470161437988
13, 132.554292678833
14, 131.83164596557617
15, 132.1542263031006
-1, 132.2479546070099
1800000
0, 125.43344497680664
1, 125.11372566223145
2, 124.90558624267578
3, 125.02145767211914
4, 124.99237060546875
5, 124.89128112792969
6, 124.74656105041504
7, 124.63498115539551
8, 125.0312328338623
9, 125.04768371582031
10, 125.02360343933105
11, 125.05078315734863
12, 125.13542175292969
13, 125.36430358886719
14, 124.97639656066895
15, 124.47786331176758
-1, 124.99041855335236
1900000
0, 118.41702461242676
1, 118.59750747680664
2, 118.560791015625
3, 118.60442161560059
4, 118.53432655334473
5, 118.51024627685547
6, 118.6516284942627
7, 118.34526062011719
8, 118.48855018615723
9, 118.36910247802734
10, 118.35408210754395
11, 118.46590042114258
12, 118.52908134460449
13, 118.5762882232666
14, 118.74556541442871
15, 118.10111999511719
-1, 118.49068105220795
2000000
0, 112.63084411621094
1, 112.93673515319824
2, 112.5478744506836
3, 112.63656616210938
4, 112.56051063537598
5, 112.58316040039062
6, 112.42294311523438
7, 112.5643253326416
8, 112.70380020141602
9, 112.43176460266113
10, 112.6396656036377
11, 112.60366439819336
12, 112.50615119934082
13, 112.59913444519043
14, 112.29658126831055
15, 112.58745193481445
-1, 112.57819831371307
2100000
0, 107.24258422851562
1, 107.27882385253906
2, 107.32889175415039
3, 107.33413696289062
4, 107.53488540649414
5, 107.40780830383301
6, 107.65910148620605
7, 107.14530944824219
8, 107.21492767333984
9, 107.25569725036621
10, 107.08165168762207
11, 107.32817649841309
12, 107.37991333007812
13, 107.46431350708008
14, 107.21254348754883
15, 107.22684860229492
-1, 107.31847584247589
2200000
0, 102.5698184967041
1, 102.71906852722168
2, 102.60915756225586
3, 102.69832611083984
4, 102.4177074432373
5, 102.40697860717773
6, 102.386474609375
7, 102.28967666625977
8, 102.54454612731934
9, 102.58102416992188
10, 102.58674621582031
11, 103.06119918823242
12, 103.08599472045898
13, 103.23095321655273
14, 102.57172584533691
15, 102.72741317749023
-1, 102.65542566776276
2300000
0, 98.06013107299805
1, 98.07467460632324
2, 98.13570976257324
3, 98.12378883361816
4, 98.23727607727051
5, 97.96500205993652
6, 98.17290306091309
7, 97.95188903808594
8, 97.98145294189453
9, 97.99337387084961
10, 98.04940223693848
11, 98.13427925109863
12, 99.63154792785645
13, 98.38438034057617
14, 98.19483757019043
15, 97.89729118347168
-1, 98.18674623966217
2400000
0, 94.40755844116211
1, 94.18416023254395
2, 94.07973289489746
3, 94.2220687866211
4, 94.28143501281738
5, 94.23947334289551
6, 93.92547607421875
7, 93.95265579223633
8, 94.06828880310059
9, 93.9185619354248
10, 93.94431114196777
11, 98.13833236694336
12, 94.1762924194336
13, 94.27094459533691
14, 94.13814544677734
15, 93.81246566772461
-1, 94.35999393463135
2500000
0, 90.4841423034668
1, 90.4536247253418
2, 90.51012992858887
3, 90.40045738220215
4, 90.42763710021973
5, 90.38472175598145
6, 90.44885635375977
7, 90.05260467529297
8, 90.25907516479492
9, 90.38591384887695
10, 90.49439430236816
11, 90.65890312194824
12, 90.56711196899414
