1200000
0, 219.29550170898438
1, 218.74070167541504
2, 219.25091743469238
3, 218.92237663269043
4, 218.9047336578369
5, 218.78457069396973
6, 218.95575523376465
7, 219.03252601623535
8, 219.35725212097168
9, 219.0384864807129
10, 218.74117851257324
11, 218.54805946350098
12, 218.68109703063965
13, 219.43116188049316
14, 218.81580352783203
15, 219.38443183898926
-1, 218.99278461933136
1300000
0, 202.22902297973633
1, 202.41212844848633
2, 202.38780975341797
3, 201.93171501159668
4, 202.09670066833496
5, 202.64601707458496
6, 202.19731330871582
7, 202.11529731750488
8, 202.1327018737793
9, 202.07619667053223
10, 201.87830924987793
11, 202.10027694702148
12, 202.29077339172363
13, 202.09312438964844
14, 201.47705078125
15, 202.03280448913574
-1, 202.13107764720917
1400000
0, 188.10701370239258
1, 188.15016746520996
2, 188.14921379089355
3, 187.50476837158203
4, 187.47568130493164
5, 187.64185905456543
6, 187.51931190490723
7, 187.7577304840088
8, 187.93582916259766
9, 187.65759468078613
10, 188.32874298095703
11, 187.5438690185547
12, 188.14396858215332
13, 187.84189224243164
14, 187.48021125793457
15, 187.80136108398438
-1, 187.81495094299316
1500000
0, 176.1465072631836
1, 175.52924156188965
2, 175.22168159484863
3, 175.38142204284668
4, 175.40645599365234
5, 175.2481460571289
6, 174.9424934387207
7, 175.39429664611816
8, 175.57477951049805
9, 175.41217803955078
10, 175.4148006439209
11, 175.42529106140137
12, 174.7450828552246
13, 177.43730545043945
14, 175.22907257080078
15, 174.78036880493164
-1, 175.45557022094727
1600000
0, 164.78228569030762
1, 164.22438621520996
2, 164.37768936157227
3, 164.3819808959961
4, 164.19076919555664
5, 164.7944450378418
6, 164.1385555267334
7, 164.73841667175293
8, 164.49618339538574
9, 164.42537307739258
10, 164.31617736816406
11, 164.20531272888184
12, 164.4141674041748
13, 164.6707057952881
14, 164.2436981201172
15, 164.11662101745605
-1, 164.40729796886444
1700000
0, 154.9701690673828
1, 154.74700927734375
2, 154.59656715393066
3, 154.76036071777344
4, 154.97803688049316
5, 155.28368949890137
6, 154.81877326965332
7, 155.02119064331055
8, 155.2422046661377
9, 155.07149696350098
10, 154.65378761291504
11, 155.10106086730957
12, 154.60920333862305
13, 155.12895584106445
14, 155.1830768585205
15, 154.79564666748047
-1, 154.9350768327713
1800000
0, 146.24333381652832
1, 146.2082862854004
2, 146.0261344909668
3, 146.13962173461914
4, 146.6388702392578
5, 146.3460922241211
6, 146.02112770080566
7, 146.09885215759277
8, 146.287202835083
9, 146.24452590942383
10, 146.19755744934082
11, 146.25024795532227
12, 146.11315727233887
13, 146.53539657592773
14, 146.67725563049316
15, 146.0859775543213
-1, 146.25710248947144
1900000
0, 138.61656188964844
1, 139.1315460205078
2, 138.93747329711914
3, 138.63706588745117
4, 138.93795013427734
5, 138.8688087463379
6, 138.4725570678711
7, 138.64660263061523
8, 138.6733055114746
9, 138.4749412536621
10, 138.66209983825684
11, 138.92388343811035
12, 138.85235786437988
13, 139.1007900238037
14, 138.60511779785156
15, 138.52834701538086
-1, 138.75433802604675
2000000
0, 132.08794593811035
1, 131.76870346069336
2, 131.7579746246338
3, 131.7610740661621
4, 131.57415390014648
5, 132.10821151733398
6, 131.84618949890137
7, 131.92391395568848
8, 131.76918029785156
9, 131.52790069580078
10, 131.74986839294434
11, 131.67643547058105
12, 131.95252418518066
13, 132.08675384521484
14, 131.94847106933594
15, 131.7903995513916
-1, 131.83310627937317
2100000
0, 125.54740905761719
1, 125.55336952209473
2, 125.7169246673584
3, 125.77056884765625
4, 125.75364112854004
5, 125.56695938110352
6, 125.6093978881836
7, 125.72407722473145
8, 125.56219100952148
9, 125.37598609924316
10, 125.43249130249023
